Age,Nutrients,Animal,TissueFullName,Location,Tissue,Exp,Animal ID,a1,a2,t1,t2,tm,i,x2
5,WT,8,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal8 AL Day5,0.702731742,0.297268258,0.676948,2.8599155,1.324001737,6925.867264,1.025206
5,WT,8,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal8 AL Day5,0.673045709,0.326954292,0.547798,2.9995855,1.349858799,9504.955945,0.9448615
5,WT,8,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal8 AL Day5,0.760373782,0.239626218,0.737139,3.3031485,1.349790494,4530.380907,0.931065
5,WT,8,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal8 AL Day5,0.633061091,0.36693891,0.6298855,2.9891125,1.516980676,2705.585615,0.839781
5,WT,8,Germline,NA,Germline,CMFLIM12,CMFLIM12 Animal8 AL Day5,0.622248026,0.377751975,0.7027955,2.900788,1.50889608,2180.720577,0.7888645
5,WT,8,PM,NA,PM,CMFLIM12,CMFLIM12 Animal8 AL Day5,0.726210527,0.273789473,0.5899155,2.7056265,1.168923311,4319.566814,0.849302
9,WT,8,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal8 AL Day9,0.748178952,0.251821048,0.5449065,2.72316,1.092990541,6945.557033,1.0721005
9,WT,8,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal8 AL Day9,0.661399088,0.338600913,0.5865675,3.134218,1.427186484,9724.977907,0.965696
9,WT,8,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal8 AL Day9,0.74570463,0.254295371,0.638132,2.712856,1.182224034,5266.558871,0.974783
9,WT,8,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal8 AL Day9,0.705031076,0.294968924,0.526657,2.8443015,1.253010329,4124.660049,0.9862865
9,WT,8,PM,NA,PM,CMFLIM12,CMFLIM12 Animal8 AL Day9,0.703832978,0.296167022,0.587573,2.85994,1.270590939,4796.186035,0.8915265
11,WT,9,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal9 AL Day11,0.38901165,0.61098835,0.7058465,5.89099,3.926417755,12949.34545,0.6819715
11,WT,9,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal9 AL Day11,0.540949498,0.459050503,0.626294,5.4198295,3.032715741,7141.726475,0.803454
11,WT,9,PM,NA,PM,CMFLIM12,CMFLIM12 Animal9 AL Day11,0.495130634,0.504869366,0.5921995,5.585491,3.501964707,13367.34799,0.632345
1,WT,9,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal9 AL Day1,0.726170927,0.273829074,0.6155025,2.867124,1.233686115,8592.876611,0.877587
1,WT,9,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal9 AL Day1,0.673677333,0.326322667,0.5983145,3.0025105,1.391426146,8446.555947,1.0249515
1,WT,9,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal9 AL Day1,0.737746658,0.262253343,0.595687,2.9089585,1.189720072,9252.667381,1.0099465
1,WT,9,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal9 AL Day1,0.685314437,0.314685563,0.541497,2.9946595,1.330777018,7832.16732,0.9902785
1,WT,9,Germline,NA,Germline,CMFLIM12,CMFLIM12 Animal9 AL Day1,0.669205308,0.330794692,0.686615,2.8523665,1.43729716,6628.048781,0.745969
1,WT,9,PM,NA,PM,CMFLIM12,CMFLIM12 Animal9 AL Day1,0.723829336,0.276170664,0.606999,2.732612,1.187659674,10725.5588,1.0412635
3,WT,9,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal9 AL Day3,0.724872065,0.275127935,0.636863,2.9135835,1.257423364,4663.009084,0.9797225
3,WT,9,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal9 AL Day3,0.667326381,0.33267362,0.6470155,3.174245,1.487494938,9908.590272,1.1361005
3,WT,9,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal9 AL Day3,0.753771009,0.246228991,0.6185165,2.9906835,1.187853607,6044.84114,0.7853575
3,WT,9,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal9 AL Day3,0.665260101,0.334739899,0.630954,3.682247,1.639936838,6796.699599,0.770959
3,WT,9,PM,NA,PM,CMFLIM12,CMFLIM12 Animal9 AL Day3,0.71721514,0.282784861,0.596203,2.6692755,1.180467618,8459.665896,0.9854225
5,WT,9,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal9 AL Day5,0.722222932,0.277777068,0.601814,2.6849005,1.19050349,7301.065948,0.893565
5,WT,9,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal9 AL Day5,0.613749931,0.38625007,0.5854525,2.777823,1.438735616,7826.052769,0.9654245
5,WT,9,Germline,NA,Germline,CMFLIM12,CMFLIM12 Animal9 AL Day5,0.653453492,0.346546509,0.6170425,2.8008435,1.373644047,8359.314607,0.851629
5,WT,9,PM,NA,PM,CMFLIM12,CMFLIM12 Animal9 AL Day5,0.701521773,0.298478227,0.593568,2.6166945,1.191476976,6949.457256,1.040878
9,WT,9,Caudal BWM,Caudal,BWM,CMFLIM12,CMFLIM12 Animal9 AL Day9,0.764429837,0.235570163,0.562158,2.6458795,1.050622106,4152.338388,0.899664
9,WT,9,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM12,CMFLIM12 Animal9 AL Day9,0.688564083,0.311435918,0.6056815,2.922247,1.349054211,2507.184143,0.917739
9,WT,9,Cranial BWM,Cranial,BWM,CMFLIM12,CMFLIM12 Animal9 AL Day9,0.757815918,0.242184082,0.5424255,2.5508405,1.016534159,8945.811474,1.0637475
9,WT,9,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM12,CMFLIM12 Animal9 AL Day9,0.722056125,0.277943875,0.524175,2.8154885,1.131986906,5206.04296,0.871689
9,WT,9,PM,NA,PM,CMFLIM12,CMFLIM12 Animal9 AL Day9,0.759794064,0.240205936,0.5350135,2.5222385,1.009651187,8212.695464,0.9692835
11,WT,1,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal1 AL Day11,0.744608147,0.255391854,0.6116175,3.067407,1.278371777,7174.173512,1.193722
1,WT,1,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal1 AL Day1,0.757802498,0.242197503,0.569767,2.800121,1.095935374,8347.459485,0.964859
1,WT,1,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal1 AL Day1,0.631624161,0.368375839,0.6371135,2.997345,1.510355901,15230.58794,0.9017425
1,WT,1,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal1 AL Day1,0.744065585,0.255934415,0.5899675,2.971796,1.22744942,12323.83646,0.852769
1,WT,1,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM14,CMFLIM14 Animal1 AL Day1,0.655157679,0.344842321,0.611878,3.093073,1.470958816,11797.82151,0.906463
1,WT,1,Germline,NA,Germline,CMFLIM14,CMFLIM14 Animal1 AL Day1,0.668521534,0.331478466,0.5558005,2.852551,1.338724257,7627.206364,0.8095945
1,WT,1,PM,NA,PM,CMFLIM14,CMFLIM14 Animal1 AL Day1,0.733412282,0.266587718,0.5810315,2.586401,1.116470255,13049.88563,1.051373
3,WT,1,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal1 AL Day3,0.785506422,0.214493578,0.4969745,2.527454,0.919097809,5378.137302,0.9045975
3,WT,1,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal1 AL Day3,0.703325405,0.296674596,0.512647,2.814619,1.190420166,8993.705246,1.079875
3,WT,1,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal1 AL Day3,0.746367984,0.253632017,0.532809,2.8261125,1.126559575,3444.789451,0.9194585
3,WT,1,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM14,CMFLIM14 Animal1 AL Day3,0.664376253,0.335623748,0.5672365,3.041031,1.377543545,2478.457173,0.9562735
3,WT,1,Germline,NA,Germline,CMFLIM14,CMFLIM14 Animal1 AL Day3,0.623169528,0.376830472,0.677821,2.9810135,1.549524207,4941.762752,0.8317735
3,WT,1,PM,NA,PM,CMFLIM14,CMFLIM14 Animal1 AL Day3,0.695781552,0.304218449,0.5806685,2.6698795,1.22579949,3840.113636,0.960205
7,WT,1,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal1 AL Day7,0.735114686,0.264885315,0.5897635,2.67467,1.142941289,14278.60666,1.0746965
7,WT,1,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal1 AL Day7,0.647789543,0.352210458,0.5502425,2.8420585,1.349657293,15480.47288,0.9473765
7,WT,1,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal1 AL Day7,0.780636141,0.21936386,0.5270795,2.725108,1.022994286,2165.086965,0.930255
7,WT,1,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM14,CMFLIM14 Animal1 AL Day7,0.46531551,0.53468449,0.651614,3.2570815,2.104754151,2497.481506,0.785016
7,WT,1,Germline,NA,Germline,CMFLIM14,CMFLIM14 Animal1 AL Day7,0.690876772,0.309123229,0.560999,2.9012775,1.296755914,3910.859928,0.949131
7,WT,1,PM,NA,PM,CMFLIM14,CMFLIM14 Animal1 AL Day7,0.687834711,0.31216529,0.483243,2.838322,1.204530993,3829.166485,0.7024275
9,WT,1,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal1 AL Day9,0.606387208,0.393612793,0.5795275,4.2317825,2.045981267,2896.608101,0.884844
11,WT,10,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal10 AL Day11,0.468911239,0.531088762,0.5525125,5.467895,3.210420236,10975.26304,0.643396
11,WT,10,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal10 AL Day11,0.62534643,0.374653571,0.800536,4.0314655,2.002804642,5261.860107,1.0149105
11,WT,10,PM,NA,PM,CMFLIM14,CMFLIM14 Animal10 AL Day11,0.495854506,0.504145494,0.8088705,4.554989,2.896809582,6822.717962,0.641511
1,WT,10,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal10 AL Day1,0.714704429,0.285295572,0.5672215,2.7587,1.1896041,5254.674239,0.835879
1,WT,10,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal10 AL Day1,0.705766816,0.294233184,0.5326195,2.8552015,1.231047563,11911.56452,1.021991
1,WT,10,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal10 AL Day1,0.765385431,0.23461457,0.59918,2.917989,1.182757082,10171.00442,1.253986
1,WT,10,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM14,CMFLIM14 Animal10 AL Day1,0.694297419,0.305702582,0.568244,3.0738845,1.335735218,9738.168719,0.8054775
1,WT,10,PM,NA,PM,CMFLIM14,CMFLIM14 Animal10 AL Day1,0.719665216,0.280334784,0.588609,2.565697,1.140955033,12127.5924,1.1008665
3,WT,10,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal10 AL Day3,0.744542736,0.255457264,0.6538595,2.831061,1.224290386,9655.749347,0.9801575
3,WT,10,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal10 AL Day3,0.635112518,0.364887482,0.650363,3.066952,1.523015356,13365.42218,1.162284
3,WT,10,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal10 AL Day3,0.732419756,0.267580245,0.5749235,2.753912,1.148124947,2997.257711,0.979541
3,WT,10,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM14,CMFLIM14 Animal10 AL Day3,0.645234709,0.354765292,0.657868,3.0330205,1.488611452,5705.54857,0.99511
3,WT,10,PM,NA,PM,CMFLIM14,CMFLIM14 Animal10 AL Day3,0.697320559,0.302679441,0.5823015,2.681633,1.225121989,6112.603888,0.9627145
7,WT,10,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal10 AL Day7,0.769926899,0.230073102,0.5551635,2.9435525,1.051948623,4097.297479,0.888193
7,WT,10,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal10 AL Day7,0.686900638,0.313099362,0.55892,3.011656,1.282698635,8298.003047,0.90642
7,WT,10,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal10 AL Day7,0.726716274,0.273283726,0.6414335,2.8465885,1.246442269,4064.240704,1.1103415
7,WT,10,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM14,CMFLIM14 Animal10 AL Day7,0.725563853,0.274436148,0.510438,2.7082945,1.126639569,3607.226784,1.234791
7,WT,10,Germline,NA,Germline,CMFLIM14,CMFLIM14 Animal10 AL Day7,0.695017021,0.30498298,0.7266365,3.311332,1.560849042,3115.640017,0.820757
7,WT,10,PM,NA,PM,CMFLIM14,CMFLIM14 Animal10 AL Day7,0.716982277,0.283017723,0.6050855,2.663576,1.195425346,4641.16207,0.941332
9,WT,10,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal10 AL Day9,0.529184232,0.470815769,0.684857,5.057849,2.759443837,5646.342461,0.744224
9,WT,10,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal10 AL Day9,0.554060987,0.445939014,0.654866,3.888754,2.0668492,6952.174272,0.953855
9,WT,10,PM,NA,PM,CMFLIM14,CMFLIM14 Animal10 AL Day9,0.451331266,0.548668734,0.6937965,4.518141,2.783813647,11526.18917,0.870624
11,WT,11,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal11 AL Day11,0.572474661,0.42752534,0.6215395,5.0927845,2.533077478,2894.116138,0.761696
9,WT,11,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal11 AL Day9,0.687140737,0.312859263,0.564686,3.4458695,1.468917395,10257.26076,0.905664
9,WT,11,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal11 AL Day9,0.519961326,0.480038675,0.6368645,3.6833845,2.111436537,16256.60633,0.8131185
9,WT,11,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal11 AL Day9,0.736459293,0.263540708,0.631917,3.1511615,1.31112417,7738.646866,0.8802545
9,WT,11,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM14,CMFLIM14 Animal11 AL Day9,0.667797054,0.332202946,0.5756215,3.145113,1.464246391,8659.608255,1.0694135
9,WT,11,PM,NA,PM,CMFLIM14,CMFLIM14 Animal11 AL Day9,0.664463868,0.335536132,0.5523565,3.1786565,1.43363758,11262.55746,0.817185
11,WT,12,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal12 AL Day11,0.60469089,0.39530911,0.578804,4.4805435,2.073019623,4947.351448,1.017104
9,WT,12,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal12 AL Day9,0.611307668,0.388692332,0.7270595,3.706956,1.909274515,3524.162996,0.7998925
9,WT,12,PM,NA,PM,CMFLIM14,CMFLIM14 Animal12 AL Day9,0.512324293,0.487675707,0.56686,3.8364455,2.107814669,11489.42038,0.864165
11,WT,13,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal13 AL Day11,0.640339715,0.359660286,0.798295,4.768952,2.242107055,3284.817052,0.8096205
11,WT,13,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal13 AL Day11,0.657924947,0.342075054,0.552244,3.157592,1.42594488,7075.909724,0.9565605
9,WT,13,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal13 AL Day9,0.759579627,0.240420373,0.566382,2.966976,1.128118723,7274.361484,0.955314
9,WT,13,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal13 AL Day9,0.56664402,0.43335598,0.5990685,3.735745,1.988420232,12061.3787,0.85096
9,WT,13,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal13 AL Day9,0.744642345,0.255357655,0.5848025,2.7743035,1.159939417,12635.40324,1.1353525
9,WT,13,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM14,CMFLIM14 Animal13 AL Day9,0.632127139,0.367872862,0.635357,3.0983455,1.568351362,10052.53872,0.8631975
9,WT,13,PM,NA,PM,CMFLIM14,CMFLIM14 Animal13 AL Day9,0.680902433,0.319097568,0.616288,3.134144,1.3906839,10888.48881,0.933714
11,WT,2,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal2 AL Day11,0.645805095,0.354194906,0.5798575,3.3154525,1.530162679,3291.106542,0.8000675
11,WT,2,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal2 AL Day11,0.675284741,0.324715259,0.648161,3.4359,1.549339435,6089.093399,0.7844145
1,WT,2,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal2 AL Day1,0.724839189,0.275160812,0.6276505,3.048414,1.295400348,6144.086081,1.0232005
1,WT,2,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal2 AL Day1,0.628882902,0.371117098,0.5864535,2.963315,1.468243906,12702.88166,0.911118
1,WT,2,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal2 AL Day1,0.747786501,0.252213499,0.581507,2.7649355,1.129293805,13220.05505,1.157039
1,WT,2,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM14,CMFLIM14 Animal2 AL Day1,0.639647287,0.360352714,0.5787295,3.0970345,1.468519043,11907.14453,0.97422
1,WT,2,Germline,NA,Germline,CMFLIM14,CMFLIM14 Animal2 AL Day1,0.719124201,0.280875799,0.7286275,3.105646,1.391653032,7867.18657,0.785432
1,WT,2,PM,NA,PM,CMFLIM14,CMFLIM14 Animal2 AL Day1,0.715695849,0.284304152,0.5367655,2.489767,1.087143996,12007.94922,1.153319
3,WT,2,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal2 AL Day3,0.76470183,0.23529817,0.608621,2.759861,1.129399828,5510.12066,0.9473095
3,WT,2,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal2 AL Day3,0.651286032,0.348713968,0.5902505,3.045644,1.446447806,5968.612073,0.981044
3,WT,2,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal2 AL Day3,0.761883504,0.238116497,0.5781755,2.758612,1.114833675,3474.53785,1.150376
3,WT,2,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM14,CMFLIM14 Animal2 AL Day3,0.713240849,0.286759152,0.5647765,2.885592,1.247482316,3606.596334,0.973936
3,WT,2,Germline,NA,Germline,CMFLIM14,CMFLIM14 Animal2 AL Day3,0.733477897,0.266522104,0.5740855,2.6284,1.129425341,3245.993358,0.884641
3,WT,2,PM,NA,PM,CMFLIM14,CMFLIM14 Animal2 AL Day3,0.708421847,0.291578154,0.5998015,2.6656605,1.209135858,3359.295646,0.9374315
7,WT,2,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal2 AL Day7,0.652159851,0.347840149,0.599974,3.0417745,1.453114342,5518.276432,0.99464
7,WT,2,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal2 AL Day7,0.62515472,0.374845281,0.54909,3.552079,1.751500618,6340.916632,0.9832275
7,WT,2,Germline,NA,Germline,CMFLIM14,CMFLIM14 Animal2 AL Day7,0.658020702,0.341979298,0.5955115,2.8690245,1.374438381,5327.856165,0.9157135
9,WT,2,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal2 AL Day9,0.672669383,0.327330617,0.625027,3.938045,1.70825613,4944.818392,0.9079485
11,WT,3,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal3 AL Day11,0.709469065,0.290530936,0.668651,3.5774105,1.501396526,13507.74662,0.83912
1,WT,3,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal3 AL Day1,0.731031513,0.268968488,0.5675445,2.8944,1.177232303,3439.521072,1.0372475
1,WT,3,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal3 AL Day1,0.658274842,0.341725159,0.5201335,2.7538775,1.304016492,6488.437968,1.022041
1,WT,3,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal3 AL Day1,0.735279102,0.264720899,0.594613,2.7830695,1.170072969,9847.256039,1.107624
1,WT,3,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM14,CMFLIM14 Animal3 AL Day1,0.684790567,0.315209433,0.542605,3.0349895,1.329052067,11619.35224,0.9005715
1,WT,3,Germline,NA,Germline,CMFLIM14,CMFLIM14 Animal3 AL Day1,0.702249212,0.297750788,0.6969725,3.0280255,1.402005504,4324.810074,0.775848
1,WT,3,PM,NA,PM,CMFLIM14,CMFLIM14 Animal3 AL Day1,0.72314685,0.27685315,0.540831,2.5355405,1.104065389,14839.56291,1.2459445
3,WT,3,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal3 AL Day3,0.711917374,0.288082626,0.633913,2.97269,1.300585601,3617.538368,0.9078305
3,WT,3,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal3 AL Day3,0.632474172,0.367525828,0.6082755,2.9988025,1.484718676,5774.028415,0.925788
3,WT,3,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal3 AL Day3,0.733825649,0.266174351,0.615401,2.839517,1.202160221,3056.435481,0.972391
3,WT,3,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM14,CMFLIM14 Animal3 AL Day3,0.675991139,0.324008862,0.5346355,2.9281385,1.302600141,3081.146722,1.011637
3,WT,3,Germline,NA,Germline,CMFLIM14,CMFLIM14 Animal3 AL Day3,0.697036208,0.302963792,0.7362885,3.1013295,1.447045081,1985.223079,0.890157
3,WT,3,PM,NA,PM,CMFLIM14,CMFLIM14 Animal3 AL Day3,0.67011936,0.32988064,0.611865,2.5625855,1.249214508,3695.093384,1.0236485
7,WT,3,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal3 AL Day7,0.75981107,0.24018893,0.5064585,2.6798525,1.022921482,3297.411048,0.905365
7,WT,3,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal3 AL Day7,0.702061614,0.297938386,0.5629765,3.07142,1.357756142,6118.260325,1.0004015
7,WT,3,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal3 AL Day7,0.799854397,0.200145604,0.494723,2.493211,0.890095089,16478.88898,1.4060165
7,WT,3,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM14,CMFLIM14 Animal3 AL Day7,0.75496827,0.24503173,0.488326,2.8143475,1.056653676,16871.38201,0.8838785
7,WT,3,Germline,NA,Germline,CMFLIM14,CMFLIM14 Animal3 AL Day7,0.666801442,0.333198558,0.7088675,3.1213655,1.512726157,4684.106197,0.8255235
7,WT,3,PM,NA,PM,CMFLIM14,CMFLIM14 Animal3 AL Day7,0.723815581,0.276184419,0.54569,2.57719,1.09746521,17785.05534,1.045346
9,WT,3,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal3 AL Day9,0.759517902,0.240482098,0.547476,2.9232815,1.118617174,3780.026306,0.9335985
9,WT,3,PM,NA,PM,CMFLIM14,CMFLIM14 Animal3 AL Day9,0.669758873,0.330241128,0.6313535,2.910433,1.393199802,4334.698936,0.9330295
11,WT,4,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal4 AL Day11,0.672447263,0.327552738,0.52777,2.86169,1.296600477,5331.134806,0.9625015
11,WT,4,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal4 AL Day11,0.647065141,0.35293486,0.6029275,3.2890855,1.561850655,11950.55794,1.0729835
11,WT,4,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal4 AL Day11,0.758328557,0.241671444,0.5785875,2.946231,1.163804534,6426.560125,1.088785
11,WT,4,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM14,CMFLIM14 Animal4 AL Day11,0.551821351,0.448178649,0.7115245,3.7365495,2.061472341,6495.30722,0.800464
11,WT,4,PM,NA,PM,CMFLIM14,CMFLIM14 Animal4 AL Day11,0.440046062,0.559953939,0.755615,4.601246,3.002675616,3594.709567,0.722642
1,WT,4,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal4 AL Day1,0.742669619,0.257330382,0.651181,2.9388185,1.278401993,3924.572488,0.9123705
1,WT,4,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal4 AL Day1,0.648812745,0.351187256,0.601608,3.0143205,1.442217265,4556.016231,0.916232
1,WT,4,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal4 AL Day1,0.756746103,0.243253898,0.5959735,2.851214,1.144537165,7397.095344,1.0258565
1,WT,4,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM14,CMFLIM14 Animal4 AL Day1,0.63361816,0.36638184,0.5405595,2.802701,1.382603932,7935.770751,0.896521
1,WT,4,PM,NA,PM,CMFLIM14,CMFLIM14 Animal4 AL Day1,0.709898969,0.290101031,0.5781695,2.522153,1.181668626,14762.21636,1.1014635
3,WT,4,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal4 AL Day3,0.729849869,0.270150132,0.623805,2.932616,1.247025867,6325.671479,0.9036505
3,WT,4,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal4 AL Day3,0.650784062,0.349215938,0.5698845,2.9588525,1.384712144,9893.158792,0.8229245
3,WT,4,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal4 AL Day3,0.759812086,0.240187915,0.6146275,2.8545825,1.166157425,4458.095433,0.9677445
3,WT,4,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM14,CMFLIM14 Animal4 AL Day3,0.687763063,0.312236938,0.558782,2.8891195,1.278431326,4924.028445,1.02348
3,WT,4,Germline,NA,Germline,CMFLIM14,CMFLIM14 Animal4 AL Day3,0.735937722,0.264062279,0.635649,2.702743,1.19422494,4443.472812,0.836523
3,WT,4,PM,NA,PM,CMFLIM14,CMFLIM14 Animal4 AL Day3,0.702827124,0.297172876,0.609787,2.758673,1.229053141,5387.198946,0.925344
7,WT,4,Caudal BWM,Caudal,BWM,CMFLIM14,CMFLIM14 Animal4 AL Day7,0.791634901,0.2083651,0.5041075,2.632416,0.947741252,7993.239369,0.876348
7,WT,4,Caudal Hypodermis,Caudal,Hypodermis,CMFLIM14,CMFLIM14 Animal4 AL Day7,0.749969635,0.250030366,0.4858355,2.7051505,1.041972742,14370.78867,1.0914605
7,WT,4,Cranial BWM,Cranial,BWM,CMFLIM14,CMFLIM14 Animal4 AL Day7,0.789874931,0.210125069,0.61794,2.8935725,1.13090052,7710.493761,1.24132
7,WT,4,Cranial Hypodermis,Cranial,Hypodermis,CMFLIM14,CMFLIM14 Animal4 AL Day7,0.786661078,0.213338922,0.4796275,2.651201,0.951158497,8722.435488,1.1590715
7,WT,4,PM,NA,PM,CMFLIM14,CMFLIM14 Animal4 AL Day7,0.749210239,0.250789761,0.5549215,2.7373535,1.109264759,13024.50064,1.066502
